year,state,division,total_population,fss,homicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,firearm_suicides,total_suicides,firearm_homicides,nonfirearm_homicides,total_homicides,white_fss,nonwhite_fss,nextyearfss,nextyearnonwhitefss,nextyearwhitefss
1989,Rhode Island,New England,997833,0.38,5.111075701,1.904126242,3.206949459,38,100,19,32,51,0.380434781,0.375,0.299212605,0.571428597,0.283333331
1989,South Carolina,South Atlantic,3450214.7,0.761792453,9.825475499,6.550316999,3.2751585,323,424,226,113,339,0.771186411,0.714285731,0.762672782,0.70588237,0.773224056
1989,South Dakota,West North Central,695480.4,0.566666667,3.019495589,1.437855042,1.581640547,51,90,10,11,21,0.620253146,0.181818187,0.615384638,0.550000012,0.633802831
1989,Tennessee,East South Central,4848578.5,0.763803681,9.52856595,6.744244731,2.784321219,498,652,327,135,462,0.777027011,0.633333325,0.73660028,0.680000007,0.743944645
1989,Texas,West South Central,16710778.1,0.697554092,12.48296152,8.306016582,4.176944938,1483,2126,1388,698,2086,0.705108762,0.597315431,0.723028123,0.664634168,0.727717936
1989,Utah,Mountain,1696668.7,0.630331754,3.123768359,1.532414666,1.591353692,133,211,26,27,53,0.62621361,0.800000012,0.640151501,0.5,0.642307699
1989,Vermont,New England,557627.8,0.734042553,2.151973054,1.075986527,1.075986527,69,94,6,6,12,0.741935492,0,0.607142866,NA,0.607142866
1989,Virginia,South Atlantic,6103304,0.69041769,8.257822321,5.619906857,2.637915463,562,814,343,161,504,0.689111769,0.698275864,0.690476179,0.617021263,0.700284064
1989,Washington,Pacific,4793238.4,0.580246914,4.881876937,2.712153854,2.169723083,376,648,130,104,234,0.586666644,0.5,0.553914309,0.516129017,0.555727541
1989,West Virginia,South Atlantic,1809093.7,0.757575758,7.572852639,4.753761511,2.819091128,175,231,86,51,137,0.75999999,0.666666687,0.739726007,0.666666687,0.741784036
1989,Wisconsin,East North Central,4873168.8,0.539363484,3.775777272,2.216217095,1.559560178,322,597,108,76,184,0.546875,0.333333343,0.559677422,0.461538464,0.563973069
1989,Wyoming,Mountain,455184.9,0.853658537,4.83320075,1.537836602,3.295364148,70,82,7,15,22,0.860759497,0.666666687,0.827160478,0,0.881578922
1990,Alabama,East South Central,4040587,0.842412451,13.58713474,9.429323017,4.157811724,433,514,381,168,549,0.851769924,0.774193525,0.786641955,0.732394338,0.794871807
1990,Alaska,Pacific,550043,0.685714286,5.63592301,2.181647617,3.454275393,48,70,12,19,31,0.704545438,0.653846145,0.712328792,0.666666687,0.744186044
1990,Arizona,Mountain,3665228,0.688046647,8.18502969,5.020151543,3.164878147,472,686,184,116,300,0.700636923,0.551724136,0.666163146,0.578125,0.67558527
1990,Arkansas,West South Central,2350725,0.778156997,10.76263706,7.742292272,3.020344787,228,293,182,71,253,0.777372241,0.789473712,0.805653691,0.869565189,0.800000012
1990,California,Pacific,29760021,0.560679612,12.40590522,8.531580001,3.874325223,2079,3708,2539,1153,3692,0.568586707,0.482352942,0.526386619,0.456989259,0.534111321
1990,Colorado,Mountain,3294394,0.572202166,4.46212566,2.367658513,2.094467146,317,554,78,69,147,0.570895493,0.611111104,0.541740656,0.470588237,0.543956041
1990,Connecticut,New England,3287116,0.412751678,5.202128553,3.498507506,1.703621047,123,298,115,56,171,0.419014096,0.285714298,0.463636369,0.6875,0.452229291
1990,Delaware,South Atlantic,666168,0.4625,5.854379076,2.852133396,3.00224568,37,80,19,20,39,0.458333343,0.5,0.405063301,0.25,0.413333327
1990,District of Columbia,South Atlantic,606900,0.351351351,65.57917285,51.5735706,14.00560224,13,37,313,85,398,0.142857149,0.478260875,0.382352948,0.449999988,0.285714298
1990,Florida,South Atlantic,12937926,0.627516779,12.23534591,8.046111873,4.18923404,1309,2086,1041,542,1583,0.628571451,0.611111104,0.616706431,0.598360658,0.617840827
1990,Georgia,South Atlantic,6478216,0.75,12.98196911,8.381937249,4.600031861,660,880,543,298,841,0.752021551,0.739130437,0.736842096,0.666666687,0.75
1990,Hawaii,Pacific,1108229,0.272,3.609362325,1.804681162,1.804681162,34,125,20,20,40,0.311111122,0.25,0.31775701,0.280701756,0.360000014
1990,Idaho,Mountain,1006749,0.71875,2.483240609,1.489944365,0.993296244,138,192,15,10,25,0.719576716,0.666666687,0.727272749,NA,0.727272749
1990,Illinois,East North Central,11430602,0.480138169,11.582942,7.794865047,3.788076953,556,1158,891,433,1324,0.47890088,0.489208639,0.467619836,0.54400003,0.458646625
1990,Indiana,East North Central,5544159,0.64010989,5.843988241,3.841881158,2.002107082,466,728,213,111,324,0.633863986,0.756756783,0.598861992,0.585365832,0.599697888
1990,Iowa,West North Central,2776755,0.532738095,1.800663004,1.008371282,0.792291722,179,336,28,22,50,0.536585391,0.375,0.558208942,0.5,0.559633017
1990,Kansas,West North Central,2477574,0.68013468,4.439827024,2.663896215,1.77593081,202,297,66,44,110,0.673758864,0.800000012,0.687096775,0.785714269,0.682432413
1990,Kentucky,East South Central,3685296,0.751824818,6.512366985,4.395847715,2.11651927,412,548,162,78,240,0.7495327,0.846153855,0.740816355,0.583333313,0.748927057
1990,Louisiana,West South Central,4219973,0.781362007,17.96220023,13.24653025,4.715669982,436,558,559,199,758,0.797849476,0.69892472,0.770609319,0.691489339,0.786637902
1990,Maine,New England,1227928,0.632258065,1.954511991,0.977255995,0.977255995,98,155,12,12,24,0.632258058,NA,0.638418078,0.5,0.639999986
1990,Maryland,South Atlantic,4781468,0.619341564,12.52753339,8.951225858,3.576307527,301,486,428,171,599,0.630170345,0.560000002,0.601398587,0.463414639,0.634005785
1990,Massachusetts,New England,6016425,0.320075758,4.504336047,2.144130443,2.360205604,169,528,129,142,271,0.324055672,0.239999995,0.331967205,0.318181813,0.332618028
1990,Michigan,East North Central,9295297,0.588070829,11.52195567,7.864191967,3.657763706,631,1073,731,340,1071,0.581322134,0.641666651,0.577057779,0.604651153,0.573543906
1990,Minnesota,West North Central,4375099,0.518315018,3.154214339,1.485680667,1.668533672,283,546,65,73,138,0.53634578,0.270270258,0.518590987,0.428571433,0.522448957
1990,Mississippi,East South Central,2573216,0.809688581,14.68978896,9.676607016,5.013181948,234,289,249,129,378,0.843621373,0.630434811,0.839999974,0.72131145,0.86742425
1990,Missouri,West North Central,5117073,0.684582744,9.263108031,6.42945684,2.833651191,484,707,329,145,474,0.684766233,0.681818187,0.656862736,0.622222245,0.659192801
1990,Montana,Mountain,799065,0.664670659,4.254973,3.003510353,1.251462647,111,167,24,10,34,0.682119191,0.5,0.66459626,0.699999988,0.662251651
1990,Nebraska,West North Central,1578385,0.563636364,2.597591842,1.457185668,1.140406175,124,220,23,18,41,0.563380301,0.571428597,0.628272235,0.400000006,0.640883982
1990,Nevada,Mountain,1201833,0.717687075,10.81681066,5.741230271,5.075580384,211,294,69,61,130,0.735074639,0.538461566,0.686520398,0.699999988,0.685618758
1990,New Hampshire,New England,1109252,0.583892617,1.622715127,0.721206723,0.901508404,87,149,8,10,18,0.585034013,0.5,0.523076952,0,0.527131796
1990,New Jersey,Middle Atlantic,7730188,0.363315697,6.22235837,2.781303637,3.441054732,206,567,215,266,481,0.379999995,0.238805965,0.349609375,0.306122452,0.354211658
1990,New Mexico,Mountain,1515069,0.636042403,9.042492454,4.158226457,4.884265997,180,283,63,74,137,0.643137276,0.571428597,0.646643102,0.64864862,0.646341443
1990,New York,Middle Atlantic,17990455,0.379265937,14.318704,9.799640976,4.519063025,589,1553,1763,813,2576,0.403773576,0.236842111,0.361742437,0.274418592,0.375456542
1990,North Carolina,South Atlantic,6628637,0.699677072,11.510662,7.105533159,4.405128837,650,929,471,292,763,0.695920885,0.725000024,0.718009472,0.710526288,0.719178081
1990,North Dakota,West North Central,638800,0.561643836,1.252348153,0.782717595,0.469630557,41,73,5,3,8,0.602941155,0,0.5,0.375,0.515151501
1990,Ohio,East North Central,10847115,0.590909091,6.084567187,3.816683054,2.267884133,702,1188,414,246,660,0.588665426,0.617021263,0.620856941,0.606060624,0.622144103
1990,Oklahoma,West South Central,3145585,0.737244898,8.774202573,5.436190724,3.338011848,289,392,171,105,276,0.753462613,0.54838711,0.703619897,0.727272749,0.701711476
1990,Oregon,Pacific,2842321,0.650224215,3.588616486,2.07576836,1.512848127,290,446,59,43,102,0.65747124,0.363636374,0.607064009,0.5,0.609977305
1990,Pennsylvania,Middle Atlantic,11881643,0.575465196,6.960316852,4.20817222,2.752144632,835,1451,500,327,827,0.582401216,0.4909091,0.55547601,0.463636369,0.563325584
1990,Rhode Island,New England,1003464,0.299212598,5.082394585,2.59102469,2.491369895,38,127,26,25,51,0.283333331,0.571428597,0.353658527,0.428571433,0.346666664
1990,South Carolina,South Atlantic,3486703,0.762672811,12.33256747,7.485581651,4.84698582,331,434,261,169,430,0.773224056,0.70588237,0.719047606,0.659574449,0.726541579
1990,South Dakota,West North Central,696004,0.615384615,2.729869369,1.005741346,1.724128022,56,91,7,12,19,0.633802831,0.550000012,0.610526323,0.5,0.623529434
1990,Tennessee,East South Central,4877185,0.736600306,11.46152955,7.83238692,3.62914263,481,653,382,177,559,0.743944645,0.680000007,0.752265871,0.636363626,0.765100658
1990,Texas,West South Central,16986510,0.723028105,14.25837326,9.796008715,4.462364547,1595,2206,1664,758,2422,0.727717936,0.664634168,0.697953761,0.711538434,0.69694072
1990,Utah,Mountain,1722850,0.640151515,3.308471428,1.276953885,2.031517544,169,264,22,35,57,0.642307699,0.5,0.62937063,0.714285731,0.627240121
1990,Vermont,New England,562758,0.607142857,2.843140391,1.421570195,1.421570195,51,84,8,8,16,0.607142866,NA,0.695652187,1,0.692307711
1990,Virginia,South Atlantic,6187358,0.69047619,9.228494618,6.190041048,3.038453569,551,798,383,188,571,0.700284064,0.617021263,0.696586609,0.641509414,0.705109477
1990,Washington,Pacific,4866692,0.553914328,5.054768208,2.856149516,2.198618692,375,677,139,107,246,0.555727541,0.516129017,0.570809245,0.301886797,0.593114257
1990,West Virginia,South Atlantic,1793477,0.739726027,6.18909526,4.126063507,2.063031753,162,219,74,37,111,0.741784036,0.666666687,0.75,0.75,0.75
1990,Wisconsin,East North Central,4891769,0.559677419,4.640448067,2.94372036,1.696727707,347,620,144,83,227,0.563973069,0.461538464,0.581151843,0.521739125,0.583636343
1990,Wyoming,Mountain,453588,0.827160494,4.850216496,4.188823337,0.661393159,67,81,19,3,22,0.881578922,0,0.758620679,0.5,0.771084309
1991,Alabama,East South Central,4081238.3,0.786641929,14.38288962,10.36450138,4.018388243,424,539,423,164,587,0.794871807,0.732394338,0.7571702,0.732558131,0.762013733
1991,Alaska,Pacific,557731.9,0.712328767,7.709797485,3.048059471,4.661738014,52,73,17,26,43,0.744186044,0.666666687,0.655555546,0.482758611,0.737704933
1991,Arizona,Mountain,3811768.4,0.666163142,8.919744442,5.640426632,3.27931781,441,662,215,125,340,0.67558527,0.578125,0.675344586,0.528301895,0.688333333
1991,Arkansas,West South Central,2382992.5,0.80565371,12.37939272,8.476736708,3.902656009,228,283,202,93,295,0.800000012,0.869565189,0.689419806,0.785714269,0.679245293
1991,California,Pacific,30171183.7,0.526386645,13.46317745,9.605191592,3.857985857,1955,3714,2898,1164,4062,0.534111321,0.456989259,0.52994895,0.477777779,0.535533726
1991,Colorado,Mountain,3395080.7,0.541740675,5.890876173,2.974892467,2.915983705,305,563,101,99,200,0.543956041,0.470588237,0.573578596,0.263157904,0.58376509
1991,Connecticut,New England,3298960.9,0.463636364,5.607826392,3.758759311,1.84906708,153,330,124,61,185,0.452229291,0.6875,0.456375837,0.533333361,0.452296823
1991,Delaware,South Atlantic,677911.2,0.405063291,7.523109221,2.507703074,5.015406148,32,79,17,34,51,0.413333327,0.25,0.488636374,0.200000003,0.506024122
1991,District of Columbia,South Atlantic,603415.9,0.382352941,68.77511845,53.52858617,15.24653228,13,34,323,92,415,0.285714298,0.449999988,0.411764711,0.555555582,0.25
1991,Florida,South Atlantic,13242371.2,0.616706444,11.02521579,7.257008473,3.768207313,1292,2095,961,499,1460,0.617840827,0.598360658,0.594474614,0.631147563,0.592126012
1991,Georgia,South Atlantic,6649039.7,0.736842105,14.1674594,9.820967079,4.346492321,658,893,653,289,942,0.75,0.666666687,0.743526518,0.664233565,0.759643912
1991,Hawaii,Pacific,1118559.8,0.317757009,4.470033699,1.519811458,2.950222241,34,107,17,33,50,0.360000014,0.280701756,0.263565898,0.234567896,0.3125
1991,Idaho,Mountain,1035469.4,0.727272727,1.834916609,1.1588947,0.676021909,120,165,12,7,19,0.727272749,NA,0.738095224,0,0.742514968
1991,Illinois,East North Central,11529471.1,0.467619849,12.60248616,8.369854884,4.232631278,556,1189,965,488,1453,0.458646625,0.54400003,0.461471111,0.480769217,0.458417863
1991,Indiana,East North Central,5597791.6,0.59886202,6.734798773,4.448182744,2.286616029,421,703,249,128,377,0.599697888,0.585365832,0.635971248,0.67567569,0.633738577
1991,Iowa,West North Central,2791711.9,0.558208955,2.686523634,1.39699229,1.289531345,187,335,39,36,75,0.559633017,0.5,0.613240421,0.333333343,0.619217098
1991,Kansas,West North Central,2498658.4,0.687096774,6.203328954,3.922104758,2.281224196,213,310,98,57,155,0.682432413,0.785714269,0.668810308,0.800000012,0.664451838
1991,Kentucky,East South Central,3720943.3,0.740816327,6.718726405,4.7837332,1.934993205,363,490,178,72,250,0.748927057,0.583333313,0.748478711,0.681818187,0.751592338
1991,Louisiana,West South Central,4244873.3,0.770609319,19.48232471,14.41739144,5.064933269,430,558,612,215,827,0.786637902,0.691489339,0.769376159,0.70103091,0.784722209
1991,Maine,New England,1232627.5,0.638418079,1.947060243,0.649020081,1.298040162,113,177,8,16,24,0.639999986,0.5,0.662420392,NA,0.662420392
1991,Maryland,South Atlantic,4832969.8,0.601398601,12.24919717,8.814456072,3.434741099,258,429,426,166,592,0.634005785,0.463414639,0.548806965,0.505494535,0.559459448
1991,Massachusetts,New England,6049692.2,0.331967213,4.413447679,2.264578023,2.148869657,162,488,137,130,267,0.332618028,0.318181813,0.32397005,0.13333334,0.335317463
1991,Michigan,East North Central,9359611.7,0.577057793,12.19067667,8.451205299,3.739471371,659,1142,791,350,1141,0.573543906,0.604651153,0.561797738,0.541666687,0.564346015
1991,Minnesota,West North Central,4429537,0.518590998,3.047722595,1.46742199,1.580300605,265,511,65,70,135,0.522448957,0.428571433,0.53801167,0.291666657,0.550102234
1991,Mississippi,East South Central,2600360.2,0.84,15.57476537,10.57545797,4.999307404,273,325,275,130,405,0.86742425,0.72131145,0.771771789,0.703125,0.788104117
1991,Missouri,West North Central,5164886.8,0.656862745,10.78436027,7.744603425,3.039756844,469,714,400,157,557,0.659192801,0.622222245,0.63258785,0.634146333,0.632478654
1991,Montana,Mountain,809378,0.664596273,4.447859962,2.471033312,1.97682665,107,161,20,16,36,0.662251651,0.699999988,0.607843161,0.857142866,0.595890403
1991,Nebraska,West North Central,1591672.8,0.628272251,3.455484067,1.947636474,1.507847593,120,191,31,24,55,0.640883982,0.400000006,0.579787254,0.5,0.582417607
1991,Nevada,Mountain,1281475.4,0.686520376,12.56364344,7.413329979,5.150313459,219,319,95,66,161,0.685618758,0.699999988,0.708206713,0.625,0.714754105
1991,New Hampshire,New England,1121905.4,0.523076923,3.030558548,1.337011124,1.693547424,68,130,15,19,34,0.527131796,0,0.583941579,1,0.58088237
1991,New Jersey,Middle Atlantic,7798604.2,0.349609375,5.667680891,2.897954483,2.769726408,179,512,226,216,442,0.354211658,0.306122452,0.343079925,0.291666657,0.348387092
1991,New Mexico,Mountain,1545466.7,0.64664311,11.19402961,5.564662118,5.629367491,183,283,86,87,173,0.646341443,0.64864862,0.636963725,0.560975611,0.648854971
1991,New York,Middle Atlantic,18089055.2,0.361742424,14.37333222,10.31562997,4.057702251,573,1584,1866,734,2600,0.375456542,0.274418592,0.387728453,0.296650708,0.402116388
1991,North Carolina,South Atlantic,6770704.6,0.718009479,13.04147873,8.950324018,4.091154708,606,844,606,277,883,0.719178081,0.710526288,0.722093046,0.738317728,0.719787538
1991,North Dakota,West North Central,639140,0.5,1.408142191,0.625840974,0.782301217,37,74,4,5,9,0.515151501,0.375,0.600000024,0.600000024,0.600000024
1991,Ohio,East North Central,10897717.5,0.620856912,6.35912979,4.065071424,2.294058366,768,1237,443,250,693,0.622144103,0.606060624,0.597989976,0.534883738,0.602888107
1991,Oklahoma,West South Central,3176091.9,0.70361991,8.280616817,5.037637607,3.24297921,311,442,160,103,263,0.701711476,0.727272749,0.694915235,0.642857134,0.699999988
1991,Oregon,Pacific,2900228.8,0.607064018,4.275524745,1.999842219,2.275682525,275,453,58,66,124,0.609977305,0.5,0.622950792,0.333333343,0.632135332
1991,Pennsylvania,Middle Atlantic,11921584.1,0.55547602,6.517590225,4.043086858,2.474503367,776,1397,482,295,777,0.563325584,0.463636369,0.547876179,0.440677971,0.557828486
1991,Rhode Island,New England,1007949.5,0.353658537,4.365298063,2.281860351,2.083437712,29,82,23,21,44,0.346666664,0.428571433,0.383561641,0,0.394366205
1991,South Carolina,South Atlantic,3539233.9,0.719047619,12.29079547,7.996080734,4.29471474,302,420,283,152,435,0.726541579,0.659574449,0.754838705,0.703125,0.763092279
1991,South Dakota,West North Central,701888,0.610526316,3.276876083,0.854837239,2.422038844,58,95,6,17,23,0.623529434,0.5,0.556962013,0.357142866,0.600000024
1991,Tennessee,East South Central,4958394.8,0.752265861,11.79817307,8.10746252,3.69071055,498,662,402,183,585,0.765100658,0.636363626,0.750769258,0.703703701,0.755033553
1991,Texas,West South Central,17373041,0.697953737,15.76580634,11.1724827,4.593323644,1569,2248,1941,798,2739,0.69694072,0.711538434,0.678919375,0.633333325,0.682868123
1991,Utah,Mountain,1773881.9,0.629370629,3.438785863,1.691206162,1.747579701,180,286,30,31,61,0.627240121,0.714285731,0.609375,0.857142866,0.602409661
1991,Vermont,New England,567364.9,0.695652174,3.877575084,2.467547781,1.410027303,64,92,14,8,22,0.692307711,1,0.712499976,NA,0.712499976
1991,Virginia,South Atlantic,6276473.7,0.696586599,9.272722675,6.213680143,3.059042532,551,791,390,192,582,0.705109477,0.641509414,0.701970458,0.702702701,0.701854467
1991,Washington,Pacific,4969434.9,0.570809249,4.769153933,2.515376547,2.253777386,395,692,125,112,237,0.593114257,0.301886797,0.556195974,0.533333361,0.557781219
1991,West Virginia,South Atlantic,1794963.7,0.75,6.852506265,4.679760376,2.172745889,180,240,84,39,123,0.75,0.75,0.766666651,0.800000012,0.765957475
1991,Wisconsin,East North Central,4938959.6,0.581151832,4.636604033,2.814357906,1.822246126,333,573,139,90,229,0.583636343,0.521739125,0.515358388,0.625,0.510676146
